EventOnScroll,MSecForDownArrow,TimeOnVScroll,relevant,NumOfPageUp,TimeOnMouse,NumOfPageDown,ClickOnWindow,log_id,serverTimeVisit,MSecForPageUp,MSecForUpArrow,NumOfUpArrow,classes,MSecForPageDown,RSS_ID,readability,TimeOnHScroll,novelty,user_like,DOC_ID,TimeOnPage,TimeVisit,user_id,NumOfDownArrow,authority
0,0,0,4,0,3121,0,1,9428,5/10/04 3:02,0,0,0,,0,8184,1,0,5,4,305064,46485,5/10/04 3:02,51,0,1
0,0,0,4,0,1188,0,1,9429,5/10/04 3:05,0,0,0,|music,0,8,1,0,5,4,304463,62218,5/10/04 3:05,51,0,1
0,0,0,4,0,2736,0,1,9430,5/10/04 3:06,0,0,0,,0,8195,1,0,5,4,304186,37032,5/10/04 3:06,51,0,1
0,0,0,-1,0,1047,0,0,9431,5/10/04 3:07,0,0,0,,0,8150,1,0,5,4,303768,47891,5/10/04 3:07,51,0,1
0,0,0,4,0,141,0,0,9432,5/10/04 3:08,0,0,0,,0,8,1,0,5,4,303415,1063,5/10/04 3:08,51,0,1
0,0,0,4,0,860,0,0,9433,5/10/04 3:10,0,0,0,,0,3616,1,0,5,4,301641,97031,5/10/04 3:10,51,0,1
0,0,0,4,0,770,0,0,9434,5/10/04 3:12,0,0,0,,0,3616,1,0,5,4,301670,77829,5/10/04 3:12,51,0,1
0,0,0,4,0,1062,0,0,9435,5/10/04 3:12,0,0,0,,0,8283,1,0,5,4,304370,34125,5/10/04 3:12,51,0,1
0,0,0,4,0,986,0,0,9436,5/10/04 3:14,0,0,0,,0,8184,1,0,5,4,302588,88844,5/10/04 3:14,51,0,1
0,0,0,4,0,671,0,0,9437,5/10/04 3:15,0,0,0,,0,8195,1,0,5,4,302379,13421,5/10/04 3:15,51,0,1
0,0,0,4,0,1345,0,1,9438,5/10/04 3:16,0,0,0,,0,8195,1,0,5,4,302372,57750,5/10/04 3:16,51,0,1
0,0,0,4,0,3988,0,0,9439,5/10/04 3:17,0,0,0,|television,0,8,1,0,5,4,303414,36969,5/10/04 3:17,51,0,1
0,0,0,4,0,1262,0,0,9440,5/10/04 3:18,0,0,0,,0,8156,1,0,5,4,303698,36984,5/10/04 3:18,51,0,1
0,0,0,4,0,421,0,0,9441,5/10/04 3:19,0,0,0,|broadway,0,8,1,0,5,4,306080,1171,5/10/04 3:19,51,0,1
0,0,0,5,0,4262,0,0,9442,5/10/04 3:20,0,0,0,,0,8,1,0,5,4,304588,36344,5/10/04 3:20,51,0,1
0,0,0,4,0,1457,0,0,9443,5/10/04 3:21,0,0,0,,0,8173,1,0,5,4,292464,66125,5/10/04 3:21,51,0,1
0,0,0,4,0,4603,0,0,9444,5/10/04 3:23,0,0,0,,0,8,1,0,5,4,292165,79704,5/10/04 3:23,51,0,1
0,0,0,4,0,1423,0,0,9445,5/10/04 3:24,0,0,0,|broadway,0,8173,1,0,5,4,292463,29719,5/10/04 3:24,51,0,1
0,0,0,4,0,2266,0,0,9446,5/10/04 3:25,0,0,0,,0,8173,1,0,5,4,292470,19282,5/10/04 3:25,51,0,1
0,0,0,4,0,374,0,0,9447,5/10/04 3:26,0,0,0,|broadway,0,8173,1,0,5,4,292465,1218,5/10/04 3:26,51,0,1
0,0,0,5,0,1673,0,0,9448,5/10/04 3:27,0,0,0,|broadway,0,8173,1,0,5,4,289230,50031,5/10/04 3:27,51,0,1
0,0,0,4,0,921,0,0,9449,5/10/04 3:28,0,0,0,|broadway,0,8173,1,0,5,4,288150,38718,5/10/04 3:28,51,0,1
0,0,0,4,0,1156,0,0,9450,5/10/04 3:29,0,0,0,|broadway,0,8173,1,0,5,4,288151,63938,5/10/04 3:29,51,0,1
0,0,0,4,0,1932,0,0,9451,5/10/04 3:30,0,0,0,|broadway,0,8173,1,0,4,4,288147,48047,5/10/04 3:30,51,0,1
0,0,0,4,0,4442,0,0,9452,5/10/04 3:30,0,0,0,|broadway,0,8173,1,0,4,4,288145,20594,5/10/04 3:30,51,0,1
0,0,0,4,0,250,0,0,9453,5/10/04 3:31,0,0,0,|broadway,0,8173,1,0,5,4,288149,1421,5/10/04 3:31,51,0,1
0,0,0,4,0,641,0,0,9454,5/10/04 3:34,0,0,0,|broadway,0,8173,1,0,5,4,288148,27297,5/10/04 3:34,51,0,1
0,0,0,4,0,6141,0,0,9455,5/10/04 3:35,0,0,0,|broadway,0,8173,1,0,5,3,285216,56001,5/10/04 3:35,51,0,1
0,0,0,4,0,453,0,0,9456,5/10/04 3:36,0,0,0,|broadway,0,8173,1,0,5,4,285210,43891,5/10/04 3:36,51,0,1
0,0,0,4,0,1536,0,0,9457,5/10/04 3:37,0,0,0,|broadway,0,8173,1,0,4,4,285222,29671,5/10/04 3:37,51,0,1
0,0,0,4,0,981,0,0,9458,5/10/04 3:38,0,0,0,|broadway,0,8,1,0,4,4,282552,12468,5/10/04 3:38,51,0,1
0,0,0,4,0,484,0,0,9459,5/10/04 3:38,0,0,0,|broadway,0,8173,1,0,5,4,285223,1437,5/10/04 3:38,51,0,1
0,0,0,4,0,4062,0,2,9460,5/10/04 3:39,0,0,0,|broadway,0,8173,1,0,5,4,285247,43031,5/10/04 3:39,51,0,1
0,0,0,4,0,2345,0,0,9461,5/10/04 3:40,0,0,0,|broadway,0,8173,1,0,5,4,285208,55267,5/10/04 3:40,51,0,1
0,0,0,5,0,1374,0,0,9462,5/10/04 3:41,0,0,0,|broadway,0,8173,1,0,4,4,285220,62923,5/10/04 3:41,51,0,1
0,0,0,4,0,62,0,0,9463,5/10/04 3:42,0,0,0,|broadway,0,8173,1,0,4,4,285212,17720,5/10/04 3:42,51,0,1
0,0,0,4,0,2234,0,0,9464,5/10/04 3:43,0,0,0,|broadway,0,8173,1,0,5,4,285228,35470,5/10/04 3:43,51,0,1
0,0,0,4,0,188,0,0,9465,5/10/04 3:44,0,0,0,|broadway,0,8173,1,0,5,4,285242,1016,5/10/04 3:44,51,0,1
0,0,0,4,0,469,0,0,9466,5/10/04 3:46,0,0,0,|broadway,0,8173,1,0,5,4,285272,126688,5/10/04 3:46,51,0,1
0,0,0,4,0,1018,0,0,9467,5/10/04 3:47,0,0,0,|broadway,0,8173,1,0,5,4,285268,27563,5/10/04 3:47,51,0,1
0,0,0,4,0,2652,0,0,9468,5/10/04 3:48,0,0,0,|broadway,0,8,1,0,5,4,279362,18015,5/10/04 3:48,51,0,1
0,0,0,4,0,719,0,0,9469,5/10/04 3:48,0,0,0,|broadway,0,8173,1,0,5,4,285276,27470,5/10/04 3:48,51,0,1
0,0,0,4,0,892,0,0,9470,5/10/04 3:51,0,0,0,|broadway,0,8,1,0,4,4,275722,41172,5/10/04 3:51,51,0,1
0,0,0,4,0,2168,0,0,9471,5/10/04 3:52,0,0,0,|broadway,0,8173,1,0,5,4,268689,29655,5/10/04 3:52,51,0,1
0,0,0,4,0,1223,0,0,18397,5/10/04 18:02,0,0,0,|music,0,8156,1,0,5,4,304769,186812,5/10/04 18:02,51,0,1
0,0,0,4,0,1344,0,0,18398,5/10/04 18:04,0,0,0,|news,0,8197,1,0,5,4,304124,112406,5/10/04 18:04,51,0,1
0,0,0,4,0,1939,0,1,18399,5/10/04 18:06,0,0,0,|music,0,8156,1,0,5,4,294313,92140,5/10/04 18:06,51,0,1
0,0,0,4,0,580,0,0,18400,5/10/04 18:09,0,0,0,|music,0,8184,1,0,4,4,293519,1500,5/10/04 18:09,51,0,1
0,0,0,4,0,812,0,1,18401,5/10/04 18:11,0,0,0,|movies,0,8154,1,0,5,3,280615,125905,5/10/04 18:11,51,0,1
0,0,0,4,0,1014,0,0,18402,5/10/04 18:13,0,0,0,|movies,0,8156,1,0,5,4,273264,109188,5/10/04 18:13,51,0,1
0,0,0,4,0,251,0,0,18403,5/10/04 18:14,0,0,0,|music,0,8181,1,0,5,4,271709,26281,5/10/04 18:14,51,0,1
0,0,0,4,0,468,0,1,18405,5/10/04 18:17,0,0,0,|music,0,8181,1,0,5,5,269320,37249,5/10/04 18:17,51,0,1
0,0,0,5,0,2593,0,2,18429,5/10/04 20:09,0,0,0,|music,0,8181,1,0,5,4,269320,277935,5/10/04 20:09,51,0,1
0,0,0,4,0,11687,0,1,21169,5/17/04 15:26,0,0,0,,0,8156,1,0,5,4,312411,155219,5/17/04 15:26,51,0,1
0,0,0,4,0,359,0,7,21170,5/17/04 15:34,0,0,0,|movies,0,8,1,0,5,4,312313,208358,5/17/04 15:34,51,0,1
0,0,0,4,0,3690,0,0,21171,5/17/04 15:35,0,0,0,|television,0,8,1,0,5,4,312311,29968,5/17/04 15:35,51,0,1
0,0,0,4,0,5248,0,4,21172,5/17/04 15:37,0,0,0,|movies,0,8283,1,0,5,2,312618,29297,5/17/04 15:37,51,0,1
0,0,0,4,0,125,0,0,21174,5/17/04 15:38,0,0,0,,0,8283,1,0,5,4,312619,1453,5/17/04 15:38,51,0,1
0,0,0,4,0,10061,0,0,21177,5/17/04 15:41,0,0,0,|television,0,8156,1,0,5,4,311513,35594,5/17/04 15:41,51,0,1
0,0,0,4,0,4542,0,1,21178,5/17/04 15:43,0,0,0,|movies,0,8,1,0,5,4,311318,31641,5/17/04 15:43,51,0,1
0,0,0,4,0,8806,0,4,21179,5/17/04 15:49,0,0,0,,0,8199,1,0,5,4,311917,101346,5/17/04 15:49,51,0,1
0,0,0,4,0,16514,0,0,21180,5/17/04 15:51,0,0,0,|broadway,0,8156,1,0,5,4,310932,56266,5/17/04 15:51,51,0,1
0,0,0,4,0,3228,0,0,21181,5/17/04 15:56,0,0,0,|television,0,8197,1,0,5,4,311945,12455,5/17/04 15:56,51,0,1
0,0,0,4,0,1156,0,2,21182,5/17/04 16:00,0,0,0,|broadway,0,8197,1,0,5,5,311948,121999,5/17/04 16:00,51,0,1
0,0,0,4,0,906,0,2,21183,5/17/04 16:04,0,0,0,|television,0,8,1,0,5,4,310424,40626,5/17/04 16:04,51,0,1
1,0,0,4,0,515,0,4,21184,5/17/04 16:06,0,0,0,|broadway,0,8,1,0,5,4,310422,65267,5/17/04 16:06,51,0,1
0,0,0,4,0,1846,0,0,21185,5/17/04 16:10,0,0,0,|broadway,0,8,1,0,4,4,309949,6985,5/17/04 16:10,51,0,1
0,0,0,4,0,6984,0,0,21186,5/17/04 16:11,0,0,0,|broadway,0,8,1,0,5,4,309948,78251,5/17/04 16:11,51,0,1
0,0,0,4,0,9295,0,1,21187,5/17/04 16:12,0,0,0,|television,0,8,1,0,5,3,309942,27984,5/17/04 16:12,51,0,1
0,0,0,4,0,1127,0,7,21188,5/17/04 16:16,0,0,0,|broadway,0,8181,1,0,3,4,311307,189188,5/17/04 16:16,51,0,1
0,0,0,3,0,5263,0,4,21189,5/17/04 16:18,0,0,0,|television,0,8,1,0,5,4,310419,20845,5/17/04 16:18,51,0,1
0,0,0,4,0,4453,0,0,21191,5/17/04 16:22,0,0,0,|movies,0,8156,1,0,5,4,312416,30859,5/17/04 16:22,51,0,1
12,0,0,5,0,1341,0,1,21192,5/17/04 16:28,0,0,0,|news,0,2,1,0,5,2,313196,59469,5/17/04 16:28,51,0,1
0,0,0,4,0,2652,0,0,21250,5/18/04 20:37,0,0,0,|movies,0,8,1,0,4,4,309943,46484,5/18/04 20:37,51,0,1
0,0,0,4,0,4123,0,1,21251,5/18/04 20:39,0,0,0,|broadway,0,8195,1,0,3,4,305449,93843,5/18/04 20:39,51,0,1
0,0,0,5,0,6831,0,0,21252,5/18/04 20:41,0,0,0,|broadway,0,8,1,0,5,5,319244,12047,5/18/04 20:41,51,0,1
0,0,0,3,0,4440,0,0,21253,5/18/04 20:44,0,0,0,|news,0,8190,1,0,5,3,315196,80484,5/18/04 20:44,51,0,0
0,0,0,4,0,1484,0,1,21266,5/19/04 15:51,0,0,0,|broadway,0,8195,1,0,4,3,305460,20032,5/19/04 15:51,51,0,1
0,0,0,4,0,9406,0,1,21267,5/19/04 15:53,0,0,0,|theatre,0,8156,1,0,5,2,321650,70468,5/19/04 15:53,51,0,1
0,0,0,4,0,15392,0,0,21268,5/19/04 15:54,0,0,0,|theatre,0,8156,1,0,5,4,320258,73359,5/19/04 15:54,51,0,1
0,0,0,4,0,12190,0,0,21269,5/19/04 15:55,0,0,0,|television,0,8156,1,0,4,4,318800,76812,5/19/04 15:55,51,0,1
0,0,0,1,0,250,0,0,21270,5/19/04 15:56,0,0,0,|music,0,8071,1,0,5,1,319046,37156,5/19/04 15:56,51,0,0
0,0,0,4,0,6077,0,0,21273,5/19/04 15:58,0,0,0,|theatre,0,8,1,0,5,4,287914,39812,5/19/04 15:58,51,0,1
0,0,0,3,0,1857,0,0,21274,5/19/04 15:59,0,0,0,|theatre,0,1279,1,0,5,2,284287,25906,5/19/04 15:59,51,0,0
0,0,0,5,0,641,0,0,21275,5/19/04 16:01,0,0,0,|music,0,2388,1,0,5,2,285474,2984,5/19/04 16:01,51,0,0
0,0,0,4,0,3360,0,0,21276,5/19/04 16:02,0,0,0,|theatre,0,8156,1,0,5,4,280596,45188,5/19/04 16:02,51,0,1
0,0,0,2,0,10250,0,0,21279,5/19/04 16:10,0,0,0,|theatre,0,771,1,0,5,2,257367,24437,5/19/04 16:10,51,0,0
0,0,0,5,0,4396,0,0,21280,5/19/04 16:12,0,0,0,|television,0,8,1,0,5,5,322348,92235,5/19/04 16:12,51,0,1
0,0,0,4,0,6432,0,0,21281,5/19/04 16:14,0,0,0,|television,0,8,1,0,5,5,322351,78828,5/19/04 16:14,51,0,1
0,0,0,4,0,984,0,0,21282,5/19/04 16:16,0,0,0,|television,0,8,1,0,5,4,322345,125922,5/19/04 16:16,51,0,1
0,0,0,5,0,7549,0,0,21283,5/19/04 16:17,0,0,0,|television,0,8,1,0,5,5,322347,28547,5/19/04 16:17,51,0,1
0,0,0,4,0,1344,0,0,21290,5/19/04 16:48,0,0,0,|movies,0,8,1,0,5,4,322346,5922,5/19/04 16:48,51,0,1
0,0,0,4,0,24424,0,0,21311,5/20/04 23:35,0,0,0,|news,0,8154,1,0,5,4,312425,70280,5/20/04 23:35,51,0,1
0,0,0,4,0,4714,0,0,21312,5/21/04 1:58,0,0,0,|news,0,2,1,0,5,4,323014,50874,5/21/04 1:58,51,0,1
0,0,0,4,0,12023,0,3,21313,5/21/04 2:00,0,0,0,|movies,0,2,1,0,5,4,323013,32829,5/21/04 2:00,51,0,1
0,0,0,4,0,8961,0,2,21314,5/21/04 2:01,0,0,0,|news,0,2,1,0,5,4,323012,39765,5/21/04 2:01,51,0,1
0,0,0,5,0,7730,0,0,21315,5/21/04 2:03,0,0,0,|election,0,6,1,0,5,4,323040,25610,5/21/04 2:03,51,0,1
0,0,0,4,0,10648,0,2,21316,5/21/04 2:06,0,0,0,|election,0,6,1,0,5,3,323041,134748,5/21/04 2:06,51,0,1
0,0,0,3,0,375,0,0,21317,5/21/04 2:09,0,0,0,|election,0,6,1,0,5,3,323043,2047,5/21/04 2:09,51,0,1
0,0,0,4,0,19864,0,2,21318,5/21/04 2:13,0,0,0,|election,0,6,1,0,5,4,322936,182047,5/21/04 2:13,51,0,1
0,0,0,4,0,19849,0,7,21319,5/21/04 2:20,0,0,0,|television,0,8,1,0,5,4,323049,414595,5/21/04 2:20,51,0,1
0,0,0,4,0,5425,0,13,21320,5/21/04 2:27,0,0,0,|movies,0,8,1,0,5,5,323046,212672,5/21/04 2:27,51,0,1
0,0,0,3,0,19129,0,3,21321,5/21/04 2:30,0,0,0,|movies,0,8,1,0,5,3,322953,53702,5/21/04 2:30,51,0,1
0,0,0,1,0,1267,0,0,21322,5/21/04 2:34,0,0,0,|news,0,10,1,0,4,3,323067,12875,5/21/04 2:34,51,0,1
0,0,0,5,0,2265,0,1,21323,5/21/04 2:36,0,0,0,|election,0,10,1,0,5,5,323061,16734,5/21/04 2:36,51,0,1
0,0,0,1,0,266,0,0,21324,5/21/04 2:37,0,0,0,|news,0,10,1,0,5,2,323056,26547,5/21/04 2:37,51,0,1
0,0,0,4,0,7598,0,0,21325,5/21/04 2:39,0,0,0,|news,0,12,1,0,5,4,322986,133359,5/21/04 2:39,51,0,1
0,0,0,5,0,6400,0,0,21326,5/21/04 2:43,0,0,0,|news,0,14,1,0,4,2,322489,54188,5/21/04 2:43,51,0,1
0,0,0,5,0,0,0,0,21327,5/21/04 2:47,0,0,0,|music|television,0,15,1,0,5,5,322508,2047,5/21/04 2:47,51,0,1
0,0,0,5,0,8429,0,1,21328,5/21/04 2:49,0,0,0,|religion,0,15,1,0,5,5,322493,93219,5/21/04 2:49,51,0,1
0,0,0,4,0,12307,0,1,21329,5/21/04 2:54,0,0,0,|television,0,2,1,0,4,5,322892,146093,5/21/04 2:54,51,0,1
0,0,0,4,0,969,0,2,21330,5/21/04 2:57,0,0,0,|television,0,8184,1,0,5,4,316293,146173,5/21/04 2:57,51,0,1
0,0,0,4,0,2758,0,0,21342,5/26/04 2:29,0,0,0,|music,0,8181,1,0,5,4,324231,22750,5/26/04 2:29,51,0,1
0,0,0,4,0,1311,0,0,21343,5/26/04 2:30,0,0,0,|news,0,10,1,0,5,4,319937,29063,5/26/04 2:30,51,0,1
0,0,0,4,0,702,0,0,21344,5/26/04 2:32,0,0,0,,0,8,1,0,5,4,316828,55875,5/26/04 2:32,51,0,1
0,0,0,4,0,9473,0,0,21345,5/26/04 2:33,0,0,0,|movies,0,8203,1,0,5,4,316380,69719,5/26/04 2:33,51,0,1
0,0,0,4,0,13253,0,1,21346,5/26/04 2:37,0,0,0,|television,0,8182,1,0,5,4,315132,183016,5/26/04 2:37,51,0,1
0,0,0,5,0,1203,0,0,21347,5/26/04 2:37,0,0,0,|election|broadway,0,8205,1,0,5,5,313588,21735,5/26/04 2:37,51,0,1
0,0,0,5,0,7717,0,0,21348,5/26/04 2:40,0,0,0,|broadway,0,8,1,0,5,5,307985,119250,5/26/04 2:40,51,0,1
0,0,0,5,0,3714,0,0,21349,5/26/04 2:41,0,0,0,|broadway,0,8156,1,0,3,5,308154,20750,5/26/04 2:41,51,0,1
0,0,0,5,0,1828,0,0,21350,5/26/04 2:41,0,0,0,|broadway,0,8,1,0,1,5,306491,13843,5/26/04 2:41,51,0,1
0,0,0,5,0,3183,0,0,21351,5/26/04 2:43,0,0,0,|election,0,10,1,0,5,4,325933,47172,5/26/04 2:43,51,0,1
0,0,0,3,0,625,0,1,481,4/21/04 2:47,0,0,0,|Iraq,0,2,1,0,4,4,275822,4593,4/21/04 2:47,56,0,1
1,0,0,4,0,687,0,1,482,4/21/04 2:51,0,0,0,|Iraq,0,2,1,0,4,4,275825,44970,4/21/04 2:51,56,0,1
3,0,0,4,0,734,0,1,1541,4/21/04 19:56,0,0,0,|Studies,0,10,1,0,5,5,275553,142048,4/21/04 3:25,56,0,1
0,0,0,-1,0,1015,0,0,1515,4/21/04 19:55,0,0,0,|,0,10,-1,0,-1,-1,275554,3843,4/21/04 3:30,56,0,-1
0,0,0,4,0,1062,0,3,1502,4/21/04 19:54,0,0,0,|Safe,0,3,1,0,5,4,275831,243999,4/21/04 2:54,56,0,1
0,0,0,4,0,765,0,1,1452,4/21/04 19:52,0,0,0,|World,0,3,1,0,4,4,275832,118515,4/21/04 2:52,56,0,1
0,0,0,-1,0,1955,0,0,1451,4/21/04 19:52,0,0,0,|,0,9,-1,0,-1,-1,275543,13438,4/21/04 3:25,56,0,-1
0,0,0,3,0,782,0,1,1393,4/21/04 19:49,0,0,0,|familar,0,15,1,0,3,3,275768,76406,4/21/04 3:56,56,0,1
0,0,0,3,0,1488,0,0,1390,4/21/04 19:49,0,0,0,|Studies,0,11,1,0,4,4,275565,114844,4/21/04 3:35,56,0,1
0,0,0,3,0,610,0,0,1345,4/21/04 19:47,0,0,0,|,0,2,1,0,3,3,274231,4781,4/20/04 4:45,56,0,1
0,0,0,4,0,828,0,1,1337,4/21/04 19:46,0,0,0,|familar,0,5,1,0,5,4,275702,144314,4/21/04 3:06,56,0,1
0,0,0,3,0,1126,0,1,1327,4/21/04 19:46,0,0,0,|Show,0,8,1,0,4,3,275718,129422,4/21/04 3:15,56,0,1
0,0,0,3,0,625,0,1,1317,4/21/04 19:45,0,0,0,|Iraq,0,2,1,0,4,4,275822,35249,4/21/04 2:47,56,0,1
4,0,0,3,0,764,0,1,1314,4/21/04 19:45,0,0,0,|familar,0,15,-1,0,3,3,275769,256169,4/21/04 3:58,56,0,1
3,0,0,4,0,905,0,0,1283,4/21/04 19:44,0,0,0,|Captive,0,3,1,0,4,4,275687,160938,4/21/04 2:58,56,0,1
0,0,0,3,0,1410,0,0,1265,4/21/04 19:43,0,0,0,|,0,2,1,0,3,3,274231,16297,4/20/04 4:45,56,0,1
0,0,0,4,0,1858,0,1,1237,4/21/04 19:42,0,0,0,|Suicide,0,14,1,0,4,3,275748,289235,4/21/04 3:53,56,0,1
1,0,0,4,0,687,0,1,1580,4/21/04 20:03,0,0,0,|Iraq,0,2,1,0,4,4,275825,136220,4/21/04 2:49,56,0,1
0,0,0,-1,0,531,0,1,1616,4/21/04 20:04,0,0,0,|,0,9,-1,0,-1,-1,275541,7202,4/21/04 3:25,56,0,-1
0,0,0,3,0,954,0,0,1649,4/21/04 20:06,0,0,0,|,0,2,1,0,4,3,274231,12078,4/20/04 4:41,56,0,1
0,0,0,-1,0,1172,0,1,1652,4/21/04 20:06,0,0,0,|,0,14,-1,0,-1,-1,275750,16796,4/21/04 3:49,56,0,-1
0,0,0,4,0,1254,0,1,1656,4/21/04 20:06,0,0,0,|World,0,8,1,0,4,4,275719,124672,4/21/04 3:14,56,0,1
0,0,0,4,0,1858,0,0,1739,4/21/04 23:08,0,0,0,|People|Weird|Ebay|United,0,5,1,0,5,5,275508,118296,4/21/04 3:10,56,0,1
3,0,0,5,0,1171,0,0,1746,4/21/04 23:10,0,0,0,|Intersting|Intern|United,0,12,1,0,5,5,275570,412735,4/21/04 3:37,56,0,1
0,0,0,5,0,3297,0,0,1747,4/21/04 23:10,0,0,0,|Weather|United,0,2,1,0,5,4,275823,74065,4/21/04 2:51,56,0,1
1,0,0,3,0,924,0,1,1752,4/21/04 23:10,0,0,0,|People|Health|Biomedical|Current,0,9,1,0,4,3,275729,102203,4/21/04 3:24,56,0,1
0,0,0,4,0,1297,0,1,1754,4/21/04 23:10,0,0,0,|Fraud|Privacy|Holywood|Copyrights|Secutiry,0,5,1,0,5,4,275698,107813,4/21/04 3:04,56,0,1
0,0,0,4,0,1044,0,1,1756,4/21/04 23:11,0,0,0,|Politics|World,0,10,1,0,5,4,275733,108829,4/21/04 3:29,56,0,1
1,0,0,4,0,470,0,0,1760,4/21/04 23:12,0,0,0,|Interesting|Rights|World,0,14,1,0,4,4,275763,167530,4/21/04 3:51,56,0,1
1,0,0,-1,0,750,0,0,1774,4/21/04 23:14,0,0,0,|Funny|Rights|People|Weird|Privacy|Law,0,10,-1,0,-1,-1,275545,61375,4/21/04 3:31,56,0,1
0,0,0,4,0,1702,0,1,1790,4/21/04 23:22,0,0,0,|Celebrities|People|United,0,8,1,0,4,4,275723,122813,4/21/04 3:13,56,0,1
2,0,0,4,0,375,0,1,1797,4/21/04 23:22,0,0,0,|People|Science,0,9,1,0,5,4,275726,107860,4/21/04 3:19,56,0,1
1,0,0,4,0,1376,0,0,1803,4/21/04 23:23,0,0,0,|Sad|World,0,13,1,0,4,4,275588,323329,4/21/04 3:46,56,0,1
0,0,0,4,0,1439,0,1,1805,4/21/04 23:24,0,0,0,|Interesting|Science,0,12,1,0,5,4,273996,179938,4/21/04 3:41,56,0,1
1,0,0,-1,0,93,0,0,1806,4/21/04 23:24,0,0,0,|Sports|Amazing|Funny,0,10,-1,0,-1,-1,275555,85579,4/21/04 3:30,56,0,1
1,0,0,4,0,1077,0,0,1814,4/21/04 23:25,0,0,0,|Politics|Funny|World,0,10,1,0,5,4,275544,68407,4/21/04 3:32,56,0,1
0,0,0,-1,0,1812,0,1,1821,4/21/04 23:26,0,0,0,|Interesting|Show,0,14,-1,0,-1,-1,275753,188204,4/21/04 3:50,56,0,1
0,0,0,4,0,1484,0,1,1823,4/21/04 23:27,0,0,0,|Interesting|Studies,0,12,1,0,4,4,273997,139922,4/21/04 3:43,56,0,1
0,0,0,5,0,2045,0,0,1827,4/21/04 23:27,0,0,0,|Backup|Tax|United,0,5,1,0,5,4,275699,67891,4/21/04 3:06,56,0,1
0,0,0,4,0,1188,0,2,1833,4/21/04 23:28,0,0,0,|Rights|Privacy|Science,0,9,1,0,4,4,275731,144765,4/21/04 3:17,56,0,1
1,0,0,4,0,1283,0,1,1834,4/21/04 23:28,0,0,0,|Law|Saddam,0,3,1,0,4,4,275689,116702,4/21/04 2:57,56,0,1
0,0,0,5,0,782,0,1,1837,4/21/04 23:29,0,0,0,|Accesories|Music|Style|Technology|United,0,5,1,0,5,5,275704,186907,4/21/04 3:08,56,0,1
0,0,0,4,0,595,0,1,1838,4/21/04 23:29,0,0,0,|Rights|Weird|Science,0,10,1,0,5,5,275552,118329,4/21/04 3:28,56,0,1
2,0,0,4,0,374,0,0,1846,4/21/04 23:30,0,0,0,|People|Science,0,9,1,0,5,4,275727,201610,4/21/04 3:20,56,0,1
0,0,0,3,0,658,0,0,1856,4/21/04 23:32,0,0,0,|Politics|World,0,12,1,0,4,4,275568,104328,4/21/04 3:36,56,0,1
0,0,0,4,0,1233,0,1,1858,4/21/04 23:33,0,0,0,|Al-Qaeda|World,0,13,1,0,4,4,275746,107438,4/21/04 3:45,56,0,1
2,0,0,4,0,532,0,1,1859,4/21/04 23:33,0,0,0,|People|Science,0,9,1,0,5,4,275728,180201,4/21/04 3:22,56,0,1
2,0,0,4,0,16,0,0,1864,4/21/04 23:34,0,0,0,|Secutiry|Internet|Science,0,5,1,0,5,5,275700,206266,4/21/04 3:01,56,0,1
0,0,0,4,0,891,0,1,1865,4/21/04 23:34,0,0,0,|Amazing|Studies,0,11,1,0,5,5,275734,196798,4/21/04 3:33,56,0,1
0,0,0,4,0,1564,0,0,1867,4/21/04 23:34,0,0,0,|Technology|Health|Biomedical|Should,0,3,1,0,4,5,275829,63672,4/21/04 2:53,56,0,1
0,0,0,4,0,2434,0,0,1912,4/22/04 5:20,0,0,0,|Suicide bombings|Sad|Al-Qaeda|Law|United States|Current Issues|Iraq,0,2,1,0,4,4,276507,257141,4/22/04 5:20,56,0,1
0,0,0,4,0,7472,0,0,1913,4/22/04 5:22,0,0,0,|Weather|United States|Current Issues,0,2,1,0,4,4,276510,114000,4/22/04 5:22,56,0,1
0,0,0,4,0,2390,0,0,1914,4/22/04 5:26,0,0,0,|Show Business|Celebrities|People|Law,0,2,1,0,4,4,276508,155687,4/22/04 5:26,56,0,1
0,0,0,4,0,7969,0,0,1915,4/22/04 5:31,0,0,0,|Suicide bombings|Sad|Al-Qaeda|Politics|Secutiry|Current Issues|Iraq,0,2,1,0,4,4,276520,243500,4/22/04 5:31,56,0,1
0,0,0,4,0,2876,0,0,1916,4/22/04 5:35,0,0,0,|Interesting|Politics|United States,0,2,1,0,4,4,276514,224250,4/22/04 5:35,56,0,1
0,0,0,4,0,5406,0,0,1917,4/22/04 5:39,0,0,0,|Australia|Politics|World Issues|Copyrights|United States,0,3,1,0,4,4,276527,91907,4/22/04 5:39,56,0,1
0,0,0,4,0,4248,0,0,1918,4/22/04 5:41,0,0,0,|Violence|People|Secutiry|Current Issues,0,3,1,0,4,4,276523,37266,4/22/04 5:41,56,0,1
0,0,0,4,0,1673,0,0,1919,4/22/04 5:43,0,0,0,|Rights|World Issues|People|Secutiry,0,3,1,0,4,4,276455,58125,4/22/04 5:43,56,0,1
0,0,0,3,0,8935,0,0,1920,4/22/04 6:11,0,0,0,|Economy,0,4,1,0,2,2,276460,209672,4/22/04 6:11,56,0,1
